Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Capital Gains
2024-06-17 13:45:00+00:00,60999.5234375,61012.03125,60843.85546875,60884.609375,352514048,0.0,0.0,BTC-EUR,
2024-06-17 14:00:00+00:00,60805.6328125,61021.69140625,60736.3046875,60954.73046875,257429504,0.0,0.0,BTC-EUR,
2024-06-17 14:15:00+00:00,60948.92578125,61075.58203125,60948.92578125,61061.98046875,95621120,0.0,0.0,BTC-EUR,
2024-06-17 14:30:00+00:00,61097.39453125,61281.23046875,61081.24609375,61279.5546875,173959168,0.0,0.0,BTC-EUR,
2024-06-17 14:45:00+00:00,61273.7109375,61324.71875,60986.7109375,60991.06640625,192063488,0.0,0.0,BTC-EUR,
2024-06-17 15:00:00+00:00,61024.79296875,61234.95703125,61023.02734375,61153.9140625,269590528,0.0,0.0,BTC-EUR,
2024-06-17 15:15:00+00:00,61091.38671875,61091.38671875,60831.66015625,60943.96875,224839680,0.0,0.0,BTC-EUR,
2024-06-17 15:30:00+00:00,60945.22265625,61122.37109375,60916.7109375,61122.37109375,199346176,0.0,0.0,BTC-EUR,
2024-06-17 15:45:00+00:00,61171.5546875,61178.35546875,60891.875,60907.94140625,181831680,0.0,0.0,BTC-EUR,
2024-06-17 16:00:00+00:00,60931.92578125,61103.89453125,60924.8046875,61049.046875,217438208,0.0,0.0,BTC-EUR,
2024-06-17 16:15:00+00:00,61026.25,61345.0390625,60807.87890625,61345.0390625,567242752,0.0,0.0,BTC-EUR,
2024-06-17 16:30:00+00:00,61341.6171875,61473.86328125,61277.05859375,61465.75,434825216,0.0,0.0,BTC-EUR,
2024-06-17 16:45:00+00:00,61468.17578125,61535.9453125,61350.359375,61377.44921875,256165888,0.0,0.0,BTC-EUR,
2024-06-17 17:00:00+00:00,61402.07421875,61615.07421875,61402.07421875,61543.0859375,180948992,0.0,0.0,BTC-EUR,
2024-06-17 17:15:00+00:00,61551.50390625,61604.61328125,61482.29296875,61492.1953125,193529856,0.0,0.0,BTC-EUR,
2024-06-17 17:30:00+00:00,61492.72265625,61986.8515625,61492.72265625,61953.25,547198976,0.0,0.0,BTC-EUR,
2024-06-17 17:45:00+00:00,61955.5078125,62044.6171875,61793.6328125,62044.6171875,278226944,0.0,0.0,BTC-EUR,
2024-06-17 18:00:00+00:00,62034.16796875,62350.3203125,62034.16796875,62301.61328125,605644800,0.0,0.0,BTC-EUR,
2024-06-17 18:15:00+00:00,62337.58203125,62424.2578125,62337.58203125,62407.42578125,542167040,0.0,0.0,BTC-EUR,
2024-06-17 18:30:00+00:00,62402.19921875,62608.96484375,62195.4453125,62195.4453125,443942912,0.0,0.0,BTC-EUR,
2024-06-17 18:45:00+00:00,62195.84765625,62456.3984375,62195.84765625,62456.265625,556068864,0.0,0.0,BTC-EUR,
2024-06-17 19:00:00+00:00,62462.03125,62462.03125,62209.18359375,62251.6953125,285077504,0.0,0.0,BTC-EUR,
2024-06-17 19:15:00+00:00,62249.046875,62312.21875,62139.05859375,62312.21875,293302272,0.0,0.0,BTC-EUR,
2024-06-17 19:30:00+00:00,62312.21875,62312.21875,62201.33984375,62201.33984375,168548352,0.0,0.0,BTC-EUR,
2024-06-17 19:45:00+00:00,62214.89453125,62214.89453125,62023.1640625,62067.2421875,178556928,0.0,0.0,BTC-EUR,
2024-06-17 20:00:00+00:00,62086.83203125,62086.83203125,61656.43359375,61710.3125,448317440,0.0,0.0,BTC-EUR,
2024-06-17 20:15:00+00:00,61769.08203125,61983.41796875,61769.08203125,61983.41796875,227342336,0.0,0.0,BTC-EUR,
2024-06-17 20:30:00+00:00,61976.4765625,62014.45703125,61886.1953125,62009.07421875,125526016,0.0,0.0,BTC-EUR,
2024-06-17 20:45:00+00:00,62017.66796875,62017.66796875,61833.39453125,61879.734375,138371072,0.0,0.0,BTC-EUR,
2024-06-17 21:00:00+00:00,61838.9609375,61979.40234375,61778.5859375,61924.78125,150540288,0.0,0.0,BTC-EUR,
2024-06-17 21:15:00+00:00,61932.5546875,62038.84375,61932.5546875,62018.41015625,170053632,0.0,0.0,BTC-EUR,
2024-06-17 21:30:00+00:00,62024.53125,62159.078125,62010.4921875,62031.6640625,130572288,0.0,0.0,BTC-EUR,
2024-06-17 21:45:00+00:00,61963.20703125,62094.296875,61963.20703125,62004.36328125,46364672,0.0,0.0,BTC-EUR,
2024-06-17 22:00:00+00:00,61979.10546875,62091.703125,61949.484375,62078.56640625,0,0.0,0.0,BTC-EUR,
2024-06-17 22:15:00+00:00,62068.09375,62093.33984375,61943.84765625,61943.84765625,0,0.0,0.0,BTC-EUR,
2024-06-17 22:30:00+00:00,61946.30078125,62000.82421875,61924.02734375,61990.71484375,0,0.0,0.0,BTC-EUR,
2024-06-17 22:45:00+00:00,61984.4375,62085.73046875,61980.7734375,62067.95703125,0,0.0,0.0,BTC-EUR,
2024-06-17 23:00:00+00:00,62052.18359375,62107.875,61985.546875,61988.7734375,0,0.0,0.0,BTC-EUR,
2024-06-17 23:15:00+00:00,61977.66015625,62001.15234375,61921.55078125,61921.55078125,22247424,0.0,0.0,BTC-EUR,
2024-06-17 23:30:00+00:00,61924.14453125,61924.14453125,61864.45703125,61864.45703125,26089472,0.0,0.0,BTC-EUR,
2024-06-17 23:45:00+00:00,61857.83984375,61934.55078125,61833.14453125,61934.55078125,228622336,0.0,0.0,BTC-EUR,
2024-06-18 00:00:00+00:00,61912.54296875,61971.27734375,61797.23828125,61797.23828125,0,0.0,0.0,BTC-EUR,
2024-06-18 00:15:00+00:00,61816.671875,61850.76953125,61717.62890625,61765.33203125,126791680,0.0,0.0,BTC-EUR,
2024-06-18 00:30:00+00:00,61833.06640625,61905.6640625,61515.734375,61515.734375,89614336,0.0,0.0,BTC-EUR,
2024-06-18 00:45:00+00:00,61458.2734375,61458.2734375,61063.75390625,61216.875,614752256,0.0,0.0,BTC-EUR,
2024-06-18 01:00:00+00:00,61229.54296875,61429.546875,61228.09375,61249.546875,193853440,0.0,0.0,BTC-EUR,
2024-06-18 01:15:00+00:00,61240.53515625,61289.0,60844.02734375,60941.375,242147328,0.0,0.0,BTC-EUR,
2024-06-18 01:30:00+00:00,60944.77734375,61030.0234375,60688.0,60688.0,523077632,0.0,0.0,BTC-EUR,
2024-06-18 01:45:00+00:00,60405.84765625,60672.2421875,60283.5703125,60655.89453125,1439500288,0.0,0.0,BTC-EUR,
2024-06-18 02:00:00+00:00,60707.296875,60707.296875,60220.49609375,60390.2890625,505790464,0.0,0.0,BTC-EUR,
2024-06-18 02:15:00+00:00,60453.32421875,60949.27734375,60453.32421875,60949.27734375,485359616,0.0,0.0,BTC-EUR,
2024-06-18 02:30:00+00:00,60899.7421875,61040.60546875,60873.2421875,60881.57421875,143042560,0.0,0.0,BTC-EUR,
2024-06-18 02:45:00+00:00,60902.90625,61086.94921875,60891.140625,61041.03515625,303745024,0.0,0.0,BTC-EUR,
2024-06-18 03:00:00+00:00,61043.08984375,61091.10546875,60888.625,60951.58984375,146923520,0.0,0.0,BTC-EUR,
2024-06-18 03:15:00+00:00,60938.75390625,61019.921875,60931.51953125,61019.921875,191485952,0.0,0.0,BTC-EUR,
2024-06-18 03:30:00+00:00,61026.79296875,61116.15625,60991.22265625,61116.15625,96471040,0.0,0.0,BTC-EUR,
2024-06-18 03:45:00+00:00,61122.2109375,61125.078125,61066.0546875,61077.07421875,173725696,0.0,0.0,BTC-EUR,
2024-06-18 04:00:00+00:00,61074.9765625,61116.92578125,60935.25390625,61116.92578125,53866496,0.0,0.0,BTC-EUR,
2024-06-18 04:15:00+00:00,61128.87109375,61297.3046875,61117.7890625,61278.4453125,187170816,0.0,0.0,BTC-EUR,
2024-06-18 04:30:00+00:00,61277.0625,61277.0625,61162.08203125,61265.71875,91308032,0.0,0.0,BTC-EUR,
2024-06-18 04:45:00+00:00,61244.7578125,61281.7890625,61192.38671875,61201.66796875,157190144,0.0,0.0,BTC-EUR,
2024-06-18 05:00:00+00:00,61176.2578125,61330.14453125,61176.2578125,61309.22265625,125726720,0.0,0.0,BTC-EUR,
2024-06-18 05:15:00+00:00,61310.734375,61383.59375,61261.55078125,61366.55859375,127133696,0.0,0.0,BTC-EUR,
2024-06-18 05:30:00+00:00,61377.34765625,61377.34765625,61276.48046875,61309.3984375,98676736,0.0,0.0,BTC-EUR,
2024-06-18 05:45:00+00:00,61302.03515625,61305.98046875,61152.48828125,61152.48828125,97867776,0.0,0.0,BTC-EUR,
2024-06-18 06:00:00+00:00,61176.03515625,61242.35546875,61176.03515625,61215.140625,9431040,0.0,0.0,BTC-EUR,
2024-06-18 06:15:00+00:00,61254.43359375,61258.41015625,61106.7265625,61106.7265625,66441216,0.0,0.0,BTC-EUR,
2024-06-18 06:30:00+00:00,61109.21875,61144.87890625,61077.44921875,61108.25390625,78948352,0.0,0.0,BTC-EUR,
2024-06-18 06:45:00+00:00,61089.11328125,61089.11328125,60953.46484375,61013.0546875,101429248,0.0,0.0,BTC-EUR,
2024-06-18 07:00:00+00:00,61053.84765625,61115.83984375,61045.72265625,61095.66796875,10448896,0.0,0.0,BTC-EUR,
2024-06-18 07:15:00+00:00,61078.98046875,61190.6796875,61050.71875,61156.765625,33810432,0.0,0.0,BTC-EUR,
2024-06-18 07:30:00+00:00,61155.9140625,61293.6328125,61152.80859375,61293.6328125,36806656,0.0,0.0,BTC-EUR,
2024-06-18 07:45:00+00:00,61306.2734375,61332.74609375,61201.51171875,61229.3515625,75051008,0.0,0.0,BTC-EUR,
2024-06-18 08:00:00+00:00,61237.59765625,61311.62109375,61226.69140625,61260.42578125,0,0.0,0.0,BTC-EUR,
2024-06-18 08:15:00+00:00,61250.91796875,61250.91796875,61198.8515625,61198.8515625,9947136,0.0,0.0,BTC-EUR,
2024-06-18 08:30:00+00:00,61197.734375,61313.4921875,61197.734375,61313.4921875,0,0.0,0.0,BTC-EUR,
2024-06-18 08:45:00+00:00,61308.4296875,61350.30078125,61286.3203125,61318.8828125,135168,0.0,0.0,BTC-EUR,
2024-06-18 09:00:00+00:00,61322.6953125,61332.33984375,61269.08203125,61300.65234375,0,0.0,0.0,BTC-EUR,
2024-06-18 09:15:00+00:00,61297.16796875,61297.16796875,61143.265625,61195.0390625,44644352,0.0,0.0,BTC-EUR,
2024-06-18 09:30:00+00:00,61204.55078125,61261.12890625,61180.75390625,61193.2734375,17790976,0.0,0.0,BTC-EUR,
2024-06-18 09:45:00+00:00,61186.2109375,61186.2109375,61105.421875,61105.421875,0,0.0,0.0,BTC-EUR,
2024-06-18 10:00:00+00:00,61081.5546875,61094.62109375,60977.92578125,60977.92578125,0,0.0,0.0,BTC-EUR,
2024-06-18 10:15:00+00:00,60994.45703125,61147.59375,60992.1328125,61147.59375,655360,0.0,0.0,BTC-EUR,
2024-06-18 10:30:00+00:00,61161.53125,61178.12890625,61076.86328125,61096.19140625,0,0.0,0.0,BTC-EUR,
2024-06-18 10:45:00+00:00,61112.45703125,61112.45703125,61035.29296875,61054.30859375,0,0.0,0.0,BTC-EUR,
2024-06-18 11:00:00+00:00,61068.0078125,61104.76171875,60983.94140625,60983.94140625,17012736,0.0,0.0,BTC-EUR,
2024-06-18 11:15:00+00:00,60943.53125,60959.51171875,60849.1328125,60849.1328125,213768192,0.0,0.0,BTC-EUR,
2024-06-18 11:30:00+00:00,60849.1328125,60912.98046875,60809.390625,60912.98046875,258056192,0.0,0.0,BTC-EUR,
2024-06-18 11:45:00+00:00,60907.69140625,61063.3984375,60907.69140625,60995.74609375,163422208,0.0,0.0,BTC-EUR,
2024-06-18 12:00:00+00:00,60983.4375,61009.33203125,60827.18359375,60827.18359375,63027200,0.0,0.0,BTC-EUR,
2024-06-18 12:15:00+00:00,60819.10546875,60867.76171875,60683.109375,60683.109375,144406528,0.0,0.0,BTC-EUR,
2024-06-18 12:30:00+00:00,60880.53125,60880.53125,60603.3125,60603.3125,379940864,0.0,0.0,BTC-EUR,
2024-06-18 12:45:00+00:00,60643.953125,60808.015625,60614.40625,60761.26171875,228620288,0.0,0.0,BTC-EUR,
2024-06-18 13:00:00+00:00,60762.4296875,60762.4296875,60457.7578125,60613.50390625,149696512,0.0,0.0,BTC-EUR,
2024-06-18 13:15:00+00:00,60541.0078125,60663.390625,60421.58203125,60445.87890625,240359424,0.0,0.0,BTC-EUR,
2024-06-18 13:30:00+00:00,60405.2890625,60504.6015625,60225.7734375,60504.6015625,88274944,0.0,0.0,BTC-EUR,
2024-06-18 13:45:00+00:00,60435.5703125,60435.5703125,60245.984375,60286.12890625,225521664,0.0,0.0,BTC-EUR,
2024-06-18 14:00:00+00:00,60307.03515625,60307.03515625,59955.70703125,60290.22265625,467279872,0.0,0.0,BTC-EUR,
2024-06-18 14:15:00+00:00,60322.140625,60525.29296875,60322.140625,60435.51171875,514138112,0.0,0.0,BTC-EUR,
2024-06-18 14:30:00+00:00,60451.3125,60777.44140625,60406.5078125,60704.88671875,256913408,0.0,0.0,BTC-EUR,
2024-06-18 14:45:00+00:00,60701.5703125,60716.09765625,60235.51953125,60235.51953125,137342976,0.0,0.0,BTC-EUR,
2024-06-18 15:00:00+00:00,60153.34375,60201.0859375,59917.34765625,59961.3359375,185511936,0.0,0.0,BTC-EUR,
2024-06-18 15:15:00+00:00,59968.16015625,60197.31640625,59947.59375,59996.625,315076608,0.0,0.0,BTC-EUR,
2024-06-18 15:30:00+00:00,60010.99609375,60328.04296875,60010.99609375,60312.546875,233533440,0.0,0.0,BTC-EUR,
2024-06-18 15:45:00+00:00,60402.57421875,60418.9296875,60107.51171875,60218.86328125,133459968,0.0,0.0,BTC-EUR,
2024-06-18 16:00:00+00:00,60178.734375,60334.80859375,60015.15625,60015.15625,53583872,0.0,0.0,BTC-EUR,
2024-06-18 16:15:00+00:00,60017.69140625,60133.05078125,59939.70703125,60133.05078125,77950976,0.0,0.0,BTC-EUR,
2024-06-18 16:30:00+00:00,60143.8359375,60164.6875,60081.8046875,60112.44140625,0,0.0,0.0,BTC-EUR,
2024-06-18 16:45:00+00:00,60065.390625,60215.06640625,59916.4375,60215.06640625,93491200,0.0,0.0,BTC-EUR,
2024-06-18 17:00:00+00:00,60238.49609375,60381.23828125,60141.7109375,60335.1640625,72957952,0.0,0.0,BTC-EUR,
2024-06-18 17:15:00+00:00,60320.93359375,60343.18359375,60031.671875,60031.671875,64552960,0.0,0.0,BTC-EUR,
2024-06-18 17:30:00+00:00,59991.11328125,60312.62109375,59991.11328125,60257.5703125,56766464,0.0,0.0,BTC-EUR,
2024-06-18 17:45:00+00:00,60326.4296875,60326.4296875,60165.578125,60166.0703125,4771840,0.0,0.0,BTC-EUR,
2024-06-18 18:00:00+00:00,60127.44140625,60261.29296875,59932.2265625,60246.78515625,1138688,0.0,0.0,BTC-EUR,
2024-06-18 18:15:00+00:00,60275.7421875,60331.3515625,60273.6328125,60288.04296875,0,0.0,0.0,BTC-EUR,
2024-06-18 18:30:00+00:00,60277.93359375,60401.515625,60221.08984375,60371.79296875,0,0.0,0.0,BTC-EUR,
2024-06-18 18:45:00+00:00,60361.14453125,60361.14453125,60178.65625,60212.7890625,0,0.0,0.0,BTC-EUR,
2024-06-18 19:00:00+00:00,60204.0625,60217.09375,60015.33203125,60041.875,13410304,0.0,0.0,BTC-EUR,
2024-06-18 19:15:00+00:00,60010.92578125,60136.41796875,59982.23046875,60103.11328125,71106560,0.0,0.0,BTC-EUR,
2024-06-18 19:30:00+00:00,60062.328125,60077.328125,59937.92578125,59937.92578125,52178944,0.0,0.0,BTC-EUR,
2024-06-18 19:45:00+00:00,59944.75390625,60077.609375,59664.01953125,60077.609375,369631232,0.0,0.0,BTC-EUR,
2024-06-18 20:00:00+00:00,59959.45703125,60162.34375,59822.609375,59962.75390625,202457088,0.0,0.0,BTC-EUR,
2024-06-18 20:15:00+00:00,59961.671875,60075.9453125,59961.671875,60003.71875,99041280,0.0,0.0,BTC-EUR,
2024-06-18 20:30:00+00:00,60030.20703125,60128.890625,59900.1171875,60128.890625,26980352,0.0,0.0,BTC-EUR,
2024-06-18 20:45:00+00:00,60197.76953125,60469.3515625,60193.00390625,60424.7734375,370647040,0.0,0.0,BTC-EUR,
2024-06-18 21:00:00+00:00,60422.89453125,60504.0625,60335.4140625,60504.0625,35397632,0.0,0.0,BTC-EUR,
2024-06-18 21:15:00+00:00,60507.9609375,60672.94921875,60469.75,60488.30078125,245493760,0.0,0.0,BTC-EUR,
2024-06-18 21:30:00+00:00,60491.16015625,60618.12890625,60431.37109375,60584.4609375,49508352,0.0,0.0,BTC-EUR,
2024-06-18 21:45:00+00:00,60595.41796875,60770.796875,60595.41796875,60715.0546875,135516160,0.0,0.0,BTC-EUR,
2024-06-18 22:00:00+00:00,60697.12890625,60697.12890625,60545.10546875,60585.79296875,12083200,0.0,0.0,BTC-EUR,
2024-06-18 22:15:00+00:00,60601.53125,60716.90625,60601.53125,60641.0546875,30220288,0.0,0.0,BTC-EUR,
2024-06-18 22:30:00+00:00,60638.3828125,60742.3671875,60609.0703125,60742.3671875,67346432,0.0,0.0,BTC-EUR,
2024-06-18 22:45:00+00:00,60738.6484375,60743.6484375,60699.40625,60740.609375,45830144,0.0,0.0,BTC-EUR,
2024-06-18 23:00:00+00:00,60742.23828125,60742.23828125,60612.78125,60612.78125,2637824,0.0,0.0,BTC-EUR,
2024-06-18 23:15:00+00:00,60616.43359375,60710.515625,60616.43359375,60658.6171875,62976000,0.0,0.0,BTC-EUR,
2024-06-18 23:30:00+00:00,60636.6953125,60651.1640625,60583.0234375,60583.0234375,29167616,0.0,0.0,BTC-EUR,
2024-06-18 23:45:00+00:00,60603.33203125,60675.23828125,60571.95703125,60654.4375,42680320,0.0,0.0,BTC-EUR,
2024-06-19 00:00:00+00:00,60665.87109375,60665.87109375,60547.66015625,60561.99609375,12136448,0.0,0.0,BTC-EUR,
2024-06-19 00:15:00+00:00,60564.53515625,60564.53515625,60414.734375,60414.8125,48119808,0.0,0.0,BTC-EUR,
2024-06-19 00:30:00+00:00,60408.5546875,60493.06640625,60408.5546875,60493.06640625,8249344,0.0,0.0,BTC-EUR,
2024-06-19 00:45:00+00:00,60498.06640625,60678.99609375,60498.06640625,60653.8515625,0,0.0,0.0,BTC-EUR,
2024-06-19 01:00:00+00:00,60663.43359375,60875.5,60663.43359375,60835.375,89763840,0.0,0.0,BTC-EUR,
2024-06-19 01:15:00+00:00,60792.61328125,60959.6953125,60710.47265625,60710.47265625,207519744,0.0,0.0,BTC-EUR,
2024-06-19 01:30:00+00:00,60636.66796875,60687.03125,60491.84765625,60491.84765625,0,0.0,0.0,BTC-EUR,
2024-06-19 01:45:00+00:00,60489.37890625,60519.53125,60366.890625,60519.53125,0,0.0,0.0,BTC-EUR,
2024-06-19 02:00:00+00:00,60517.515625,60709.09375,60517.515625,60689.1328125,0,0.0,0.0,BTC-EUR,
2024-06-19 02:15:00+00:00,60675.07421875,60917.078125,60675.07421875,60917.078125,0,0.0,0.0,BTC-EUR,
2024-06-19 02:30:00+00:00,60911.9765625,60930.09765625,60730.0390625,60730.0390625,0,0.0,0.0,BTC-EUR,
2024-06-19 02:45:00+00:00,60725.9765625,60849.765625,60680.67578125,60846.984375,0,0.0,0.0,BTC-EUR,
2024-06-19 03:00:00+00:00,60832.28515625,60896.625,60793.25,60802.8359375,0,0.0,0.0,BTC-EUR,
2024-06-19 03:15:00+00:00,60801.7265625,61003.15234375,60768.8515625,60975.70703125,23404544,0.0,0.0,BTC-EUR,
2024-06-19 03:30:00+00:00,60958.0703125,61018.3515625,60909.4140625,61014.91796875,69931008,0.0,0.0,BTC-EUR,
2024-06-19 03:45:00+00:00,60992.82421875,60992.82421875,60902.8984375,60902.8984375,1253376,0.0,0.0,BTC-EUR,
2024-06-19 04:00:00+00:00,60903.2265625,61124.65625,60861.21875,61124.65625,58376192,0.0,0.0,BTC-EUR,
2024-06-19 04:15:00+00:00,61099.06640625,61181.47265625,61046.0078125,61089.14453125,142551040,0.0,0.0,BTC-EUR,
2024-06-19 04:30:00+00:00,61088.2265625,61088.2265625,60992.265625,61000.22265625,0,0.0,0.0,BTC-EUR,
2024-06-19 04:45:00+00:00,60993.7265625,61016.390625,60946.65234375,60946.65234375,6664192,0.0,0.0,BTC-EUR,
2024-06-19 05:00:00+00:00,60944.21484375,60996.74609375,60933.08203125,60933.08203125,0,0.0,0.0,BTC-EUR,
2024-06-19 05:15:00+00:00,60942.82421875,60962.8515625,60879.5078125,60961.57421875,18413568,0.0,0.0,BTC-EUR,
2024-06-19 05:30:00+00:00,60975.30078125,61024.76171875,60975.30078125,60977.75390625,0,0.0,0.0,BTC-EUR,
